Date,Time,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-05-29,13:00,1120,38.2,41.0,78.25,1.68,62.6,1.41,88.0,0.67
2025-05-29,13:30,1086,38.2,41.0,78.28,1.63,62.62,1.36,85.0,0.67
2025-05-29,14:00,1094,38.2,41.0,78.27,1.64,62.62,1.37,86.0,0.67
2025-05-29,14:30,1039,38.2,40.8,78.31,1.56,62.65,1.31,82.0,0.67
2025-05-29,15:00,1016,38.2,40.8,78.33,1.52,62.67,1.28,80.0,0.67
2025-05-29,15:30,888,38.2,40.5,78.43,1.33,62.75,1.12,70.0,0.67
2025-05-29,16:00,756,38.2,40.1,78.54,1.13,62.83,0.95,60.0,0.67
2025-05-29,16:30,671,38.2,39.9,78.61,1.01,62.88,0.84,53.0,0.67
2025-05-29,17:00,511,38.2,39.5,78.73,0.77,62.99,0.64,40.0,0.67
2025-05-29,17:30,330,38.2,39.1,78.88,0.49,63.1,0.41,26.0,0.67
2025-05-29,18:00,250,38.2,38.9,78.94,0.37,63.15,0.31,20.0,0.67
2025-05-29,18:30,250,38.2,38.9,78.94,0.37,63.15,0.31,20.0,0.67
2025-05-30,08:30,250,36.2,36.8,79.58,0.37,63.66,0.31,20.0,0.67
2025-05-30,09:00,250,36.2,36.8,79.58,0.37,63.66,0.31,20.0,0.67
2025-05-30,09:30,324,36.2,37.0,79.52,0.49,63.61,0.41,26.0,0.67
2025-05-30,10:00,481,36.2,37.4,79.39,0.72,63.51,0.6,38.0,0.67
2025-05-30,10:30,653,36.2,37.9,79.26,0.98,63.41,0.82,52.0,0.67
2025-05-30,11:00,765,36.2,38.1,79.17,1.14,63.33,0.96,61.0,0.67
2025-05-30,11:30,872,36.2,38.4,79.08,1.31,63.27,1.09,69.0,0.67
2025-05-30,12:00,977,36.2,38.7,79.0,1.46,63.2,1.22,77.0,0.67
2025-05-30,12:30,1030,36.2,38.8,78.96,1.54,63.17,1.29,82.0,0.67
2025-05-30,13:00,1042,36.2,38.8,78.95,1.56,63.16,1.31,82.0,0.67
2025-05-30,13:30,1054,36.2,38.9,78.94,1.58,63.15,1.32,83.0,0.67
2025-05-30,14:00,1062,36.2,38.9,78.93,1.59,63.15,1.33,84.0,0.67
2025-05-30,14:30,1001,36.2,38.7,78.98,1.5,63.18,1.26,79.0,0.67
2025-05-30,15:00,916,36.2,38.5,79.05,1.37,63.24,1.15,73.0,0.67
2025-05-30,15:30,853,36.2,38.4,79.1,1.28,63.28,1.07,68.0,0.67
2025-05-30,16:00,763,36.2,38.1,79.17,1.14,63.34,0.96,61.0,0.67
2025-05-30,16:30,607,36.2,37.7,79.29,0.91,63.43,0.76,48.0,0.67
2025-05-30,17:00,496,36.2,37.5,79.38,0.74,63.5,0.62,39.0,0.67
2025-05-30,17:30,297,36.2,37.0,79.54,0.44,63.63,0.37,24.0,0.67
2025-05-30,18:00,250,36.2,36.8,79.58,0.37,63.66,0.31,20.0,0.67
2025-05-30,18:30,250,36.2,36.8,79.58,0.37,63.66,0.31,20.0,0.67
2025-05-31,08:30,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-05-31,09:00,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-05-31,09:30,295,40.7,41.4,78.14,0.44,62.51,0.37,23.0,0.67
2025-05-31,10:00,464,40.7,41.8,78.0,0.7,62.4,0.58,36.0,0.67
2025-05-31,10:30,633,40.7,42.2,77.87,0.95,62.3,0.8,50.0,0.67
2025-05-31,11:00,765,40.7,42.6,77.76,1.15,62.21,0.96,60.0,0.67
2025-05-31,11:30,841,40.7,42.8,77.7,1.26,62.16,1.06,66.0,0.67
2025-05-31,12:00,986,40.7,43.1,77.59,1.48,62.07,1.24,77.0,0.67
2025-05-31,12:30,985,40.7,43.1,77.59,1.48,62.07,1.24,77.0,0.67
2025-05-31,13:00,1077,40.7,43.3,77.52,1.62,62.01,1.36,84.0,0.67
2025-05-31,13:30,1110,40.7,43.4,77.49,1.67,61.99,1.4,87.0,0.67
2025-05-31,14:00,1085,40.7,43.4,77.51,1.63,62.01,1.37,85.0,0.67
2025-05-31,14:30,1040,40.7,43.3,77.55,1.56,62.04,1.31,81.0,0.67
2025-05-31,15:00,991,40.7,43.1,77.59,1.49,62.07,1.25,77.0,0.67
2025-05-31,15:30,878,40.7,42.9,77.68,1.32,62.14,1.11,69.0,0.67
2025-05-31,16:00,783,40.7,42.6,77.75,1.18,62.2,0.99,61.0,0.67
2025-05-31,16:30,630,40.7,42.2,77.87,0.95,62.3,0.79,49.0,0.67
2025-05-31,17:00,515,40.7,41.9,77.96,0.77,62.37,0.65,40.0,0.67
2025-05-31,17:30,356,40.7,41.5,78.09,0.53,62.47,0.45,28.0,0.67
2025-05-31,18:00,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-05-31,18:30,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-06-01,08:30,250,37.1,37.7,79.31,0.37,63.44,0.31,20.0,0.67
2025-06-01,09:00,250,37.1,37.7,79.31,0.37,63.44,0.31,20.0,0.67
2025-06-01,09:30,371,37.1,38.0,79.21,0.56,63.37,0.46,29.0,0.67
2025-06-01,10:00,484,37.1,38.3,79.12,0.72,63.3,0.61,38.0,0.67
2025-06-01,10:30,657,37.1,38.7,78.98,0.98,63.19,0.82,52.0,0.67
2025-06-01,11:00,801,37.1,39.1,78.87,1.2,63.1,1.0,63.0,0.67
2025-06-01,11:30,891,37.1,39.3,78.8,1.33,63.04,1.12,70.0,0.67
2025-06-01,12:00,1001,37.1,39.6,78.71,1.5,62.97,1.26,79.0,0.67
2025-06-01,12:30,1070,37.1,39.8,78.66,1.6,62.93,1.34,84.0,0.67
2025-06-01,13:00,1061,37.1,39.7,78.66,1.59,62.93,1.33,84.0,0.67
2025-06-01,13:30,1116,37.1,39.9,78.62,1.67,62.9,1.4,88.0,0.67
2025-06-01,14:00,1079,37.1,39.8,78.65,1.62,62.92,1.35,85.0,0.67
2025-06-01,14:30,1057,37.1,39.7,78.67,1.58,62.93,1.33,83.0,0.67
2025-06-01,15:00,990,37.1,39.6,78.72,1.48,62.98,1.24,78.0,0.67
2025-06-01,15:30,872,37.1,39.3,78.81,1.31,63.05,1.09,69.0,0.67
2025-06-01,16:00,744,37.1,38.9,78.91,1.11,63.13,0.93,59.0,0.67
2025-06-01,16:30,607,37.1,38.6,79.02,0.91,63.22,0.76,48.0,0.67
2025-06-01,17:00,510,37.1,38.4,79.1,0.76,63.28,0.64,40.0,0.67
2025-06-01,17:30,321,37.1,37.9,79.25,0.48,63.4,0.4,26.0,0.67
2025-06-01,18:00,250,37.1,37.7,79.31,0.37,63.44,0.31,20.0,0.67
2025-06-01,18:30,250,37.1,37.7,79.31,0.37,63.44,0.31,20.0,0.67
2025-06-02,08:30,250,35.3,35.9,79.88,0.37,63.91,0.31,20.0,0.67
2025-06-02,09:00,250,35.3,35.9,79.88,0.37,63.91,0.31,20.0,0.67
2025-06-02,09:30,351,35.3,36.1,79.8,0.53,63.84,0.44,28.0,0.67
2025-06-02,10:00,517,35.3,36.5,79.67,0.77,63.74,0.65,41.0,0.67
2025-06-02,10:30,636,35.3,36.8,79.58,0.95,63.66,0.8,51.0,0.67
2025-06-02,11:00,798,35.3,37.2,79.45,1.19,63.56,1.0,63.0,0.67
2025-06-02,11:30,850,35.3,37.4,79.41,1.27,63.53,1.06,68.0,0.67
2025-06-02,12:00,1002,35.3,37.8,79.29,1.5,63.43,1.26,80.0,0.67
2025-06-02,12:30,1018,35.3,37.8,79.27,1.52,63.42,1.28,81.0,0.67
2025-06-02,13:00,1044,35.3,37.9,79.25,1.56,63.4,1.31,83.0,0.67
2025-06-02,13:30,1125,35.3,38.1,79.19,1.68,63.35,1.41,89.0,0.67
2025-06-02,14:00,1094,35.3,38.0,79.21,1.64,63.37,1.37,87.0,0.67
2025-06-02,14:30,1020,35.3,37.8,79.27,1.53,63.42,1.28,81.0,0.67
2025-06-02,15:00,953,35.3,37.6,79.33,1.43,63.46,1.19,76.0,0.67
2025-06-02,15:30,905,35.3,37.5,79.36,1.35,63.49,1.13,72.0,0.67
2025-06-02,16:00,762,35.3,37.2,79.48,1.14,63.58,0.95,61.0,0.67
2025-06-02,16:30,635,35.3,36.8,79.58,0.95,63.66,0.8,51.0,0.67
2025-06-02,17:00,533,35.3,36.6,79.66,0.8,63.73,0.67,43.0,0.67
2025-06-02,17:30,308,35.3,36.0,79.84,0.46,63.87,0.38,25.0,0.67
2025-06-02,18:00,250,35.3,35.9,79.88,0.37,63.91,0.31,20.0,0.67
2025-06-02,18:30,250,35.3,35.9,79.88,0.37,63.91,0.31,20.0,0.67
2025-06-03,08:30,250,34.9,35.5,79.99,0.37,64.0,0.31,20.0,0.67
2025-06-03,09:00,250,34.9,35.5,79.99,0.37,64.0,0.31,20.0,0.67
2025-06-03,09:30,298,34.9,35.7,79.96,0.45,63.96,0.37,24.0,0.67
2025-06-03,10:00,512,34.9,36.2,79.79,0.77,63.83,0.64,41.0,0.67
2025-06-03,10:30,656,34.9,36.5,79.67,0.98,63.74,0.82,52.0,0.67
2025-06-03,11:00,749,34.9,36.8,79.6,1.12,63.68,0.94,60.0,0.67
2025-06-03,11:30,876,34.9,37.1,79.5,1.31,63.6,1.1,70.0,0.67
2025-06-03,12:00,943,34.9,37.3,79.45,1.41,63.56,1.18,75.0,0.67
2025-06-03,12:30,1010,34.9,37.4,79.39,1.51,63.51,1.26,80.0,0.67
2025-06-03,13:00,1078,34.9,37.6,79.34,1.61,63.47,1.35,86.0,0.67
2025-06-03,13:30,1044,34.9,37.5,79.36,1.56,63.49,1.31,83.0,0.67
2025-06-03,14:00,1040,34.9,37.5,79.37,1.56,63.49,1.3,83.0,0.67
2025-06-03,14:30,1002,34.9,37.4,79.4,1.5,63.52,1.25,80.0,0.67
2025-06-03,15:00,967,34.9,37.3,79.43,1.44,63.54,1.21,77.0,0.67
2025-06-03,15:30,850,34.9,37.0,79.52,1.27,63.61,1.06,68.0,0.67
2025-06-03,16:00,790,34.9,36.9,79.57,1.18,63.65,0.99,63.0,0.67
2025-06-03,16:30,642,34.9,36.5,79.68,0.96,63.75,0.8,51.0,0.67
2025-06-03,17:00,489,34.9,36.1,79.8,0.73,63.84,0.61,39.0,0.67
2025-06-03,17:30,309,34.9,35.7,79.95,0.46,63.96,0.39,25.0,0.67
2025-06-03,18:00,250,34.9,35.5,79.99,0.37,64.0,0.31,20.0,0.67
2025-06-03,18:30,250,34.9,35.5,79.99,0.37,64.0,0.31,20.0,0.67
2025-06-04,08:30,250,40.0,40.6,78.39,0.37,62.71,0.31,20.0,0.67
2025-06-04,09:00,250,40.0,40.6,78.39,0.37,62.71,0.31,20.0,0.67
2025-06-04,09:30,330,40.0,40.8,78.32,0.5,62.66,0.42,26.0,0.67
2025-06-04,10:00,514,40.0,41.3,78.18,0.77,62.54,0.65,40.0,0.67
2025-06-04,10:30,673,40.0,41.7,78.05,1.01,62.44,0.85,53.0,0.67
2025-06-04,11:00,821,40.0,42.0,77.94,1.23,62.35,1.03,64.0,0.67
2025-06-04,11:30,915,40.0,42.3,77.86,1.38,62.29,1.15,72.0,0.67
2025-06-04,12:00,1055,40.0,42.6,77.75,1.58,62.2,1.33,83.0,0.67
2025-06-04,12:30,1075,40.0,42.7,77.73,1.62,62.19,1.35,84.0,0.67
2025-06-04,13:00,1111,40.0,42.8,77.71,1.67,62.17,1.4,87.0,0.67
2025-06-04,13:30,1180,40.0,42.9,77.65,1.77,62.12,1.49,92.0,0.67
2025-06-04,14:00,1148,40.0,42.8,77.68,1.73,62.14,1.44,90.0,0.67
2025-06-04,14:30,1124,40.0,42.8,77.7,1.69,62.16,1.41,88.0,0.67
2025-06-04,15:00,1019,40.0,42.5,77.78,1.53,62.22,1.28,80.0,0.67
2025-06-04,15:30,953,40.0,42.4,77.83,1.43,62.27,1.2,75.0,0.67
2025-06-04,16:00,777,40.0,41.9,77.97,1.17,62.38,0.98,61.0,0.67
2025-06-04,16:30,653,40.0,41.6,78.07,0.98,62.45,0.82,51.0,0.67
2025-06-04,17:00,493,40.0,41.2,78.2,0.74,62.56,0.62,39.0,0.67
2025-06-04,17:30,325,40.0,40.8,78.33,0.49,62.66,0.41,26.0,0.67
2025-06-04,18:00,250,40.0,40.6,78.39,0.37,62.71,0.31,20.0,0.67
2025-06-04,18:30,250,40.0,40.6,78.39,0.37,62.71,0.31,20.0,0.67
2025-06-05,08:30,250,36.1,36.8,79.6,0.37,63.68,0.31,20.0,0.67
2025-06-05,09:00,250,36.1,36.8,79.6,0.37,63.68,0.31,20.0,0.67
2025-06-05,09:30,288,36.1,36.9,79.57,0.43,63.66,0.36,23.0,0.67
2025-06-05,10:00,480,36.1,37.3,79.42,0.72,63.54,0.6,38.0,0.67
2025-06-05,10:30,629,36.1,37.7,79.3,0.94,63.44,0.79,50.0,0.67
2025-06-05,11:00,710,36.1,37.9,79.24,1.06,63.39,0.89,56.0,0.67
2025-06-05,11:30,887,36.1,38.4,79.1,1.33,63.28,1.11,70.0,0.67
2025-06-05,12:00,958,36.1,38.5,79.04,1.43,63.23,1.2,76.0,0.67
2025-06-05,12:30,996,36.1,38.6,79.01,1.49,63.21,1.25,79.0,0.67
2025-06-05,13:00,1072,36.1,38.8,78.95,1.6,63.16,1.34,85.0,0.67
2025-06-05,13:30,1067,36.1,38.8,78.96,1.6,63.17,1.34,84.0,0.67
2025-06-05,14:00,1007,36.1,38.7,79.0,1.51,63.2,1.26,80.0,0.67
2025-06-05,14:30,1004,36.1,38.6,79.01,1.5,63.21,1.26,80.0,0.67
2025-06-05,15:00,922,36.1,38.4,79.07,1.38,63.26,1.16,73.0,0.67
2025-06-05,15:30,834,36.1,38.2,79.14,1.25,63.31,1.05,66.0,0.67
2025-06-05,16:00,743,36.1,38.0,79.21,1.11,63.37,0.93,59.0,0.67
2025-06-05,16:30,600,36.1,37.6,79.33,0.9,63.46,0.75,48.0,0.67
2025-06-05,17:00,462,36.1,37.3,79.44,0.69,63.55,0.58,37.0,0.67
2025-06-05,17:30,323,36.1,36.9,79.55,0.48,63.64,0.41,26.0,0.67
2025-06-05,18:00,250,36.1,36.8,79.6,0.37,63.68,0.31,20.0,0.67
2025-06-05,18:30,250,36.1,36.8,79.6,0.37,63.68,0.31,20.0,0.67
2025-06-06,08:30,250,34.7,35.3,80.07,0.37,64.05,0.31,20.0,0.67
2025-06-06,09:00,250,34.7,35.3,80.07,0.37,64.05,0.31,20.0,0.67
2025-06-06,09:30,350,34.7,35.6,79.99,0.52,63.99,0.44,28.0,0.67
2025-06-06,10:00,516,34.7,36.0,79.86,0.77,63.88,0.65,41.0,0.67
2025-06-06,10:30,635,34.7,36.3,79.76,0.95,63.81,0.8,51.0,0.67
2025-06-06,11:00,786,34.7,36.6,79.64,1.18,63.71,0.98,63.0,0.67
2025-06-06,11:30,918,34.7,37.0,79.54,1.37,63.63,1.15,73.0,0.67
2025-06-06,12:00,993,34.7,37.2,79.48,1.48,63.58,1.24,79.0,0.67
2025-06-06,12:30,1062,34.7,37.3,79.42,1.59,63.54,1.33,84.0,0.67
2025-06-06,13:00,1082,34.7,37.4,79.41,1.62,63.53,1.35,86.0,0.67
2025-06-06,13:30,1090,34.7,37.4,79.4,1.63,63.52,1.37,87.0,0.67
2025-06-06,14:00,1094,34.7,37.4,79.4,1.64,63.52,1.37,87.0,0.67
2025-06-06,14:30,1074,34.7,37.4,79.41,1.61,63.53,1.35,85.0,0.67
2025-06-06,15:00,969,34.7,37.1,79.5,1.45,63.6,1.21,77.0,0.67
2025-06-06,15:30,936,34.7,37.0,79.52,1.4,63.62,1.17,75.0,0.67
2025-06-06,16:00,783,34.7,36.6,79.64,1.17,63.71,0.98,62.0,0.67
2025-06-06,16:30,669,34.7,36.4,79.73,1.0,63.79,0.84,53.0,0.67
2025-06-06,17:00,510,34.7,36.0,79.86,0.76,63.89,0.64,41.0,0.67
2025-06-06,17:30,314,34.7,35.5,80.02,0.47,64.01,0.39,25.0,0.67
2025-06-06,18:00,250,34.7,35.3,80.07,0.37,64.05,0.31,20.0,0.67
2025-06-06,18:30,250,34.7,35.3,80.07,0.37,64.05,0.31,20.0,0.67
2025-06-07,08:30,250,40.9,41.5,78.11,0.38,62.49,0.31,20.0,0.67
2025-06-07,09:00,250,40.9,41.5,78.11,0.38,62.49,0.31,20.0,0.67
2025-06-07,09:30,293,40.9,41.6,78.07,0.44,62.46,0.37,23.0,0.67
2025-06-07,10:00,482,40.9,42.1,77.92,0.72,62.34,0.61,38.0,0.67
2025-06-07,10:30,588,40.9,42.3,77.84,0.88,62.27,0.74,46.0,0.67
2025-06-07,11:00,762,40.9,42.8,77.7,1.15,62.16,0.96,60.0,0.67
2025-06-07,11:30,816,40.9,42.9,77.66,1.23,62.13,1.03,64.0,0.67
2025-06-07,12:00,955,40.9,43.2,77.55,1.44,62.04,1.2,75.0,0.67
2025-06-07,12:30,972,40.9,43.3,77.54,1.46,62.03,1.22,76.0,0.67
2025-06-07,13:00,1078,40.9,43.6,77.45,1.62,61.96,1.36,84.0,0.67
2025-06-07,13:30,1020,40.9,43.4,77.5,1.53,62.0,1.29,80.0,0.67
2025-06-07,14:00,1028,40.9,43.4,77.49,1.55,61.99,1.29,80.0,0.67
2025-06-07,14:30,1041,40.9,43.5,77.48,1.57,61.99,1.31,81.0,0.67
2025-06-07,15:00,948,40.9,43.2,77.56,1.43,62.04,1.19,74.0,0.67
2025-06-07,15:30,859,40.9,43.0,77.63,1.29,62.1,1.08,67.0,0.67
2025-06-07,16:00,750,40.9,42.7,77.71,1.13,62.17,0.94,59.0,0.67
2025-06-07,16:30,649,40.9,42.5,77.79,0.98,62.23,0.82,51.0,0.67
2025-06-07,17:00,516,40.9,42.1,77.9,0.78,62.32,0.65,40.0,0.67
2025-06-07,17:30,350,40.9,41.7,78.03,0.53,62.42,0.44,27.0,0.67
2025-06-07,18:00,250,40.9,41.5,78.11,0.38,62.49,0.31,20.0,0.67
2025-06-07,18:30,250,40.9,41.5,78.11,0.38,62.49,0.31,20.0,0.67
2025-06-08,08:30,250,41.5,42.1,77.91,0.38,62.33,0.31,20.0,0.67
2025-06-08,09:00,250,41.5,42.1,77.91,0.38,62.33,0.31,20.0,0.67
2025-06-08,09:30,341,41.5,42.3,77.84,0.51,62.27,0.43,27.0,0.67
2025-06-08,10:00,483,41.5,42.7,77.73,0.73,62.18,0.61,38.0,0.67
2025-06-08,10:30,639,41.5,43.1,77.6,0.96,62.08,0.8,50.0,0.67
2025-06-08,11:00,817,41.5,43.5,77.46,1.23,61.97,1.03,64.0,0.67
2025-06-08,11:30,942,41.5,43.8,77.36,1.42,61.89,1.19,73.0,0.67
2025-06-08,12:00,1027,41.5,44.1,77.3,1.54,61.84,1.29,80.0,0.67
2025-06-08,12:30,1062,41.5,44.1,77.27,1.6,61.81,1.34,83.0,0.67
2025-06-08,13:00,1120,41.5,44.3,77.22,1.69,61.78,1.41,87.0,0.67
2025-06-08,13:30,1148,41.5,44.4,77.2,1.73,61.76,1.45,89.0,0.67
2025-06-08,14:00,1116,41.5,44.3,77.22,1.68,61.78,1.41,87.0,0.67
2025-06-08,14:30,1027,41.5,44.1,77.3,1.55,61.84,1.29,80.0,0.67
2025-06-08,15:00,978,41.5,43.9,77.33,1.47,61.87,1.23,76.0,0.67
2025-06-08,15:30,887,41.5,43.7,77.41,1.33,61.93,1.12,69.0,0.67
2025-06-08,16:00,791,41.5,43.5,77.48,1.19,61.99,1.0,62.0,0.67
2025-06-08,16:30,635,41.5,43.1,77.61,0.96,62.08,0.8,50.0,0.67
2025-06-08,17:00,533,41.5,42.8,77.69,0.8,62.15,0.67,42.0,0.67
2025-06-08,17:30,317,41.5,42.3,77.86,0.48,62.29,0.4,25.0,0.67
2025-06-08,18:00,250,41.5,42.1,77.91,0.38,62.33,0.31,20.0,0.67
2025-06-08,18:30,250,41.5,42.1,77.91,0.38,62.33,0.31,20.0,0.67
2025-06-09,08:30,250,42.0,42.6,77.76,0.38,62.21,0.31,20.0,0.67
2025-06-09,09:00,250,42.0,42.6,77.76,0.38,62.21,0.31,20.0,0.67
2025-06-09,09:30,385,42.0,42.9,77.65,0.58,62.12,0.49,30.0,0.67
2025-06-09,10:00,553,42.0,43.3,77.52,0.83,62.02,0.7,43.0,0.67
2025-06-09,10:30,667,42.0,43.6,77.43,1.0,61.94,0.84,52.0,0.67
2025-06-09,11:00,839,42.0,44.1,77.29,1.26,61.84,1.06,65.0,0.67
2025-06-09,11:30,883,42.0,44.2,77.26,1.33,61.81,1.11,69.0,0.67
2025-06-09,12:00,988,42.0,44.4,77.18,1.49,61.74,1.25,77.0,0.67
2025-06-09,12:30,1043,42.0,44.6,77.13,1.57,61.71,1.31,81.0,0.67
2025-06-09,13:00,1154,42.0,44.8,77.04,1.74,61.64,1.46,90.0,0.67
2025-06-09,13:30,1143,42.0,44.8,77.05,1.72,61.64,1.44,89.0,0.67
2025-06-09,14:00,1083,42.0,44.7,77.1,1.63,61.68,1.37,84.0,0.67
2025-06-09,14:30,1075,42.0,44.6,77.11,1.62,61.69,1.36,84.0,0.67
2025-06-09,15:00,1031,42.0,44.5,77.14,1.55,61.71,1.3,80.0,0.67
2025-06-09,15:30,882,42.0,44.2,77.26,1.33,61.81,1.11,69.0,0.67
2025-06-09,16:00,811,42.0,44.0,77.32,1.22,61.85,1.02,63.0,0.67
2025-06-09,16:30,694,42.0,43.7,77.41,1.04,61.93,0.87,54.0,0.67
2025-06-09,17:00,543,42.0,43.3,77.53,0.82,62.02,0.68,42.0,0.67
2025-06-09,17:30,334,42.0,42.8,77.69,0.5,62.15,0.42,26.0,0.67
2025-06-09,18:00,250,42.0,42.6,77.76,0.38,62.21,0.31,20.0,0.67
2025-06-09,18:30,250,42.0,42.6,77.76,0.38,62.21,0.31,20.0,0.67
2025-06-10,08:30,250,36.7,37.3,79.42,0.37,63.54,0.31,20.0,0.67
2025-06-10,09:00,250,36.7,37.3,79.42,0.37,63.54,0.31,20.0,0.67
2025-06-10,09:30,369,36.7,37.6,79.33,0.55,63.46,0.46,29.0,0.67
2025-06-10,10:00,472,36.7,37.9,79.25,0.71,63.4,0.59,38.0,0.67
2025-06-10,10:30,664,36.7,38.4,79.1,0.99,63.28,0.83,53.0,0.67
2025-06-10,11:00,795,36.7,38.7,78.99,1.19,63.19,1.0,63.0,0.67
2025-06-10,11:30,876,36.7,38.9,78.93,1.31,63.14,1.1,69.0,0.67
2025-06-10,12:00,929,36.7,39.0,78.89,1.39,63.11,1.16,73.0,0.67
2025-06-10,12:30,1058,36.7,39.4,78.78,1.59,63.03,1.33,84.0,0.67
2025-06-10,13:00,1037,36.7,39.3,78.8,1.55,63.04,1.3,82.0,0.67
2025-06-10,13:30,1052,36.7,39.3,78.79,1.58,63.03,1.32,83.0,0.67
2025-06-10,14:00,1057,36.7,39.4,78.78,1.58,63.03,1.33,84.0,0.67
2025-06-10,14:30,1041,36.7,39.3,78.8,1.56,63.04,1.31,82.0,0.67
2025-06-10,15:00,938,36.7,39.1,78.88,1.41,63.1,1.18,74.0,0.67
2025-06-10,15:30,862,36.7,38.9,78.94,1.29,63.15,1.08,68.0,0.67
2025-06-10,16:00,785,36.7,38.7,79.0,1.18,63.2,0.98,62.0,0.67
2025-06-10,16:30,647,36.7,38.3,79.11,0.97,63.29,0.81,51.0,0.67
2025-06-10,17:00,498,36.7,38.0,79.23,0.75,63.38,0.62,40.0,0.67
2025-06-10,17:30,357,36.7,37.6,79.34,0.53,63.47,0.45,28.0,0.67
2025-06-10,18:00,250,36.7,37.3,79.42,0.37,63.54,0.31,20.0,0.67
2025-06-10,18:30,250,36.7,37.3,79.42,0.37,63.54,0.31,20.0,0.67
2025-06-11,08:30,250,36.1,36.7,79.62,0.37,63.7,0.31,20.0,0.67
2025-06-11,09:00,250,36.1,36.7,79.62,0.37,63.7,0.31,20.0,0.67
2025-06-11,09:30,343,36.1,36.9,79.55,0.51,63.64,0.43,27.0,0.67
2025-06-11,10:00,493,36.1,37.3,79.43,0.74,63.55,0.62,39.0,0.67
2025-06-11,10:30,630,36.1,37.6,79.32,0.94,63.46,0.79,50.0,0.67
2025-06-11,11:00,816,36.1,38.1,79.18,1.22,63.34,1.02,65.0,0.67
2025-06-11,11:30,897,36.1,38.3,79.11,1.34,63.29,1.12,71.0,0.67
2025-06-11,12:00,997,36.1,38.6,79.03,1.49,63.23,1.25,79.0,0.67
2025-06-11,12:30,1092,36.1,38.8,78.96,1.63,63.17,1.37,86.0,0.67
2025-06-11,13:00,1108,36.1,38.8,78.95,1.66,63.16,1.39,88.0,0.67
2025-06-11,13:30,1150,36.1,38.9,78.91,1.72,63.13,1.44,91.0,0.67
2025-06-11,14:00,1084,36.1,38.8,78.96,1.62,63.17,1.36,86.0,0.67
2025-06-11,14:30,1040,36.1,38.7,79.0,1.56,63.2,1.3,82.0,0.67
2025-06-11,15:00,1025,36.1,38.6,79.01,1.53,63.21,1.28,81.0,0.67
2025-06-11,15:30,879,36.1,38.3,79.13,1.32,63.3,1.1,70.0,0.67
2025-06-11,16:00,757,36.1,38.0,79.22,1.13,63.38,0.95,60.0,0.67
2025-06-11,16:30,677,36.1,37.8,79.29,1.01,63.43,0.85,54.0,0.67
2025-06-11,17:00,506,36.1,37.3,79.42,0.76,63.54,0.63,40.0,0.67
2025-06-11,17:30,352,36.1,37.0,79.54,0.53,63.64,0.44,28.0,0.67
2025-06-11,18:00,250,36.1,36.7,79.62,0.37,63.7,0.31,20.0,0.67
2025-06-11,18:30,250,36.1,36.7,79.62,0.37,63.7,0.31,20.0,0.67
2025-06-12,08:30,250,37.9,38.5,79.06,0.37,63.25,0.31,20.0,0.67
2025-06-12,09:00,250,37.9,38.5,79.06,0.37,63.25,0.31,20.0,0.67
2025-06-12,09:30,337,37.9,38.7,78.99,0.51,63.19,0.42,27.0,0.67
2025-06-12,10:00,451,37.9,39.0,78.9,0.68,63.12,0.57,36.0,0.67
2025-06-12,10:30,661,37.9,39.5,78.73,0.99,62.99,0.83,52.0,0.67
2025-06-12,11:00,740,37.9,39.7,78.67,1.11,62.94,0.93,58.0,0.67
2025-06-12,11:30,859,37.9,40.0,78.58,1.29,62.86,1.08,68.0,0.67
2025-06-12,12:00,956,37.9,40.2,78.5,1.43,62.8,1.2,75.0,0.67
2025-06-12,12:30,1009,37.9,40.4,78.46,1.51,62.77,1.27,80.0,0.67
2025-06-12,13:00,1085,37.9,40.6,78.4,1.63,62.72,1.36,85.0,0.67
2025-06-12,13:30,1103,37.9,40.6,78.38,1.65,62.71,1.38,87.0,0.67
2025-06-12,14:00,1022,37.9,40.4,78.45,1.53,62.76,1.28,81.0,0.67
2025-06-12,14:30,1047,37.9,40.5,78.43,1.57,62.74,1.31,82.0,0.67
2025-06-12,15:00,964,37.9,40.3,78.49,1.45,62.79,1.21,76.0,0.67
2025-06-12,15:30,881,37.9,40.1,78.56,1.32,62.85,1.11,70.0,0.67
2025-06-12,16:00,720,37.9,39.7,78.69,1.08,62.95,0.9,57.0,0.67
2025-06-12,16:30,591,37.9,39.3,78.79,0.89,63.03,0.74,47.0,0.67
2025-06-12,17:00,450,37.9,39.0,78.9,0.67,63.12,0.56,36.0,0.67
2025-06-12,17:30,295,37.9,38.6,79.02,0.44,63.22,0.37,23.0,0.67
2025-06-12,18:00,250,37.9,38.5,79.06,0.37,63.25,0.31,20.0,0.67
2025-06-12,18:30,250,37.9,38.5,79.06,0.37,63.25,0.31,20.0,0.67
2025-06-13,08:30,250,33.8,34.4,80.35,0.37,64.28,0.31,20.0,0.67
